SAMPLE_ID	mutations	cna	structural_variants
P-0025100-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025100-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025103-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025152-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025284-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025284-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025284-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025284-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025344-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025398-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025531-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025531-T05-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025642-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025657-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025657-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025657-T05-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025699-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025699-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025739-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025741-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025741-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025741-T04-IM7	IMPACT505	IMPACT505	IMPACT505
P-0025762-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025836-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025836-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025910-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025915-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025916-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025927-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025930-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025930-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0025930-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0025941-T01-IH3	IMPACT-HEME-400	IMPACT-HEME-400	IMPACT-HEME-400
P-0025941-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026080-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026080-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026080-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0026108-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026121-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026141-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026141-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026141-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0026168-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026170-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026170-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026255-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026271-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026276-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026293-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026295-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026295-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026295-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0026298-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026371-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026371-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026371-T04-XS1	ACCESS129	ACCESS129	ACCESS129
P-0026407-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026491-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026569-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026571-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026589-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026599-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026680-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026680-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026680-T04-IM7	IMPACT505	IMPACT505	IMPACT505
P-0026680-T06-IM7	IMPACT505	IMPACT505	IMPACT505
P-0026689-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026691-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026695-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026695-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0026701-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026883-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026960-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0026964-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027009-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027087-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027087-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027087-T05-XS1	ACCESS129	ACCESS129	ACCESS129
P-0027087-T06-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027090-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027092-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027142-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027166-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027199-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027199-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0027257-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027304-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027316-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027316-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027316-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027343-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027408-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027419-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027419-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0027419-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027419-T05-XS1	ACCESS129	ACCESS129	ACCESS129
P-0027419-T06-IM7	IMPACT505	IMPACT505	IMPACT505
P-0027455-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027492-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027554-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027600-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027600-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0027600-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027664-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027828-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027828-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027853-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027855-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027930-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027989-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0027989-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0028196-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028196-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028196-T04-IH3	IMPACT-HEME-400	IMPACT-HEME-400	IMPACT-HEME-400
P-0028204-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028204-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0028283-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028283-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028337-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028337-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028391-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028391-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028466-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028529-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028600-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028606-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028609-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028698-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028711-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028711-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028723-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028723-T02-IM7	IMPACT505	IMPACT505	IMPACT505
P-0028858-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028865-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028890-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028890-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028890-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0028947-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0028947-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0029061-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029112-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029174-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029315-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029315-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029432-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029432-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0029432-T03-XS1	ACCESS129	ACCESS129	ACCESS129
P-0029432-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029432-T06-XS1	ACCESS129	ACCESS129	ACCESS129
P-0029593-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029594-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029800-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029889-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0029943-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029943-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029969-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029971-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029974-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029974-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029975-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0029997-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030111-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030125-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030188-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030199-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030300-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030308-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030309-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030560-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030562-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030562-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0030562-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030562-T04-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030565-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030567-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030567-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0030789-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030807-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030893-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030893-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030990-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030998-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030998-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0030998-T04-IM7	IMPACT505	IMPACT505	IMPACT505
P-0031003-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031076-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031232-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031288-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031299-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031299-T02-XS1	ACCESS129	ACCESS129	ACCESS129
P-0031299-T03-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031331-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031340-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031340-T02-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031357-T01-IM6	IMPACT468	IMPACT468	IMPACT468
P-0031368-T04-IM6	IMPACT468	IMPACT468	IMPACT468
